,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","Diffuse irradiance | (W/m2)","DC array power | (W)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jun 17, 03:00 pm",789.51,24.2,52.5351,63,218,829.626,257,30.9288,249.298,0.78951,1,1,248.302,2.2
"Jun 17, 04:00 pm",1107.04,24.1,65.7705,464,180,1155.78,399,32.7469,366.848,1.10704,1,1,348.984,2.2
"Jun 17, 05:00 pm",428.117,23.6,78.6947,160,124,459.544,173,26.8947,145.018,0.428117,1,1,134.907,2.2
"Jun 17, 06:00 pm",142.617,23.2,91.1243,167,61,168.022,84,23.1914,48.4745,0.142617,1,1,48.4745,4.4
"Jun 17, 07:00 pm",0,22.7,98.795,31,2,6.77586,3,21.5154,1.93969,0,1,3,1.93969,4.4
"Jun 17, 08:00 pm",0,21.6,0,0,0,0,0,21.6,0,0,1,0,0,4.4
"Jun 17, 09:00 pm",0,20.4,0,0,0,0,0,20.4,0,0,1,0,0,4
"Jun 17, 10:00 pm",0,19.3,0,0,0,0,0,19.3,0,0,1,0,0,4
"Jun 17, 11:00 pm",0,18.7,0,0,0,0,0,18.7,0,0,1,0,0,4
"Jun 18, 12:00 am",0,18.1,0,0,0,0,0,18.1,0,0,1,0,0,3.9
"Jun 18, 01:00 am",0,17.5,0,0,0,0,0,17.5,0,0,1,0,0,3.9
"Jun 18, 02:00 am",0,16.8,0,0,0,0,0,16.8,0,0,1,0,0,3.9
"Jun 18, 03:00 am",0,16.1,100.221,12,0,0,0,16.1,0,0,1,2,0,3.8
"Jun 18, 04:00 am",26.9429,15.4,94.3705,255,19,50.1177,42,14.1341,13.8734,0.0269429,1,1,13.8734,3.8
"Jun 18, 05:00 am",326.882,15.9,82.1383,383,80,356.089,178,17.1614,123.551,0.326882,1,1,99.9241,3.8
"Jun 18, 06:00 am",978.997,16.5,69.3255,590,114,1024.15,365,22.2972,321.647,0.978997,1,1,294.242,4.1
"Jun 18, 07:00 am",1682.36,17.1,56.1627,717,124,1749.12,543,27.8002,530.553,1.68236,1,1,515.699,4.1
"Jun 18, 08:00 am",2308.92,17.7,42.7713,816,119,2398.84,709,33.0574,731.098,2.30892,1,1,725.422,4.1
"Jun 18, 09:00 am",2733.84,18.3,29.2336,812,145,2841.61,820,35.5538,871.281,2.73384,1,1,869.926,4.8
"Jun 18, 10:00 am",3047.12,18.9,15.6186,876,128,3169.17,918,38.6223,985.349,3.04712,1,1,985.155,4.8
"Jun 18, 11:00 am",3136.37,19.4,2.24649,874,134,3262.66,947,40.0137,1021.36,3.13637,1,1,1021.36,4.8
"Jun 18, 12:00 pm",3030.8,19.8,11.8576,865,135,3152.08,926,41.7171,995.403,3.0308,1,1,995.313,4
"Jun 18, 01:00 pm",2799.94,20.2,25.4775,857,127,2910.64,860,40.3645,913.66,2.79994,1,1,912.775,4
"Jun 18, 02:00 pm",2345.65,20.5,39.0432,741,164,2437.04,725,37.2115,755.856,2.34565,1,1,752.241,4
"Jun 18, 03:00 pm",1819.7,20.8,52.4816,748,126,1891.21,595,35.5869,590.853,1.8197,1,1,579.069,2.7
"Jun 18, 04:00 pm",1104.7,21.1,65.7165,542,143,1153.37,399,30.0574,364.553,1.1047,1,1,343.749,2.7
"Jun 18, 05:00 pm",487.037,21,78.6406,267,126,519.799,207,24.5514,167.783,0.487037,1,1,150.919,2.7
"Jun 18, 06:00 pm",99.7492,20.9,91.0709,0,38,124.313,38,20.6212,35.4401,0.0997492,1,1,35.4401,2.3
"Jun 18, 07:00 pm",0,20.8,98.7766,0,2,6.84777,2,19.2202,1.93969,0,1,3,1.93969,2.3
"Jun 18, 08:00 pm",0,19.5,0,0,0,0,0,19.5,0,0,1,0,0,2.3
"Jun 18, 09:00 pm",0,18.2,0,0,0,0,0,18.2,0,0,1,0,0,1.8
"Jun 18, 10:00 pm",0,16.9,0,0,0,0,0,16.9,0,0,1,0,0,1.8
"Jun 18, 11:00 pm",0,15.9,0,0,0,0,0,15.9,0,0,1,0,0,1.8
"Jun 19, 12:00 am",0,14.9,0,0,0,0,0,14.9,0,0,1,0,0,1.8
"Jun 19, 01:00 am",0,13.9,0,0,0,0,0,13.9,0,0,1,0,0,1.8
"Jun 19, 02:00 am",0,13.5,0,0,0,0,0,13.5,0,0,1,0,0,1.8
"Jun 19, 03:00 am",0,13,100.238,9,0,0,0,13,0,0,1,2,0,0.4
"Jun 19, 04:00 am",37.2478,12.5,94.4042,203,22,60.6163,40,9.92617,16.4697,0.0372478,1,1,16.4697,0.4
"Jun 19, 05:00 am",347.749,13.6,82.1765,304,93,377.406,171,15.5969,123.893,0.347749,1,1,105.16,0.4
"Jun 19, 06:00 am",988.51,14.7,69.3667,622,108,1033.92,372,22.8795,326.805,0.98851,1,1,297.855,1.4
"Jun 19, 07:00 am",1679.95,15.8,56.2062,758,109,1746.62,552,30.8674,538.35,1.67995,1,1,522.597,1.4
"Jun 19, 08:00 am",2254.22,17,42.8165,818,119,2341.98,710,38.1785,732.112,2.25422,1,1,726.398,1.4
"Jun 19, 09:00 am",2681.92,18.3,29.28,858,123,2787.41,836,42.2444,883.976,2.68192,1,1,882.536,1.9
"Jun 19, 10:00 am",2934.41,19.5,15.6656,876,130,3051.21,920,46.3895,987.179,2.93441,1,1,986.983,1.9
"Jun 19, 11:00 am",3010.54,20,2.27945,874,134,3130.88,947,47.9959,1021.33,3.01054,1,1,1021.33,1.9
"Jun 19, 12:00 pm",3026.72,20.6,11.806,879,131,3147.81,935,43.9064,1005.28,3.02672,1,1,1005.19,3.4
"Jun 19, 01:00 pm",2755.45,21.2,25.4259,844,133,2864.18,855,42.3606,908.245,2.75545,1,1,907.38,3.4
"Jun 19, 02:00 pm",2394.18,21.2,38.9913,835,117,2487.54,750,39.3738,780.25,2.39418,1,1,776.197,3.4
"Jun 19, 03:00 pm",1842.06,21.1,52.4295,772,113,1914.37,597,33.7747,593.066,1.84206,1,1,580.952,4.3
"Jun 19, 04:00 pm",1152.91,21.1,65.6645,660,108,1202.97,420,28.9926,381.961,1.15291,1,1,356.702,4.3
"Jun 19, 05:00 pm",481.163,20.2,78.589,438,97,513.79,231,23.3136,175.964,0.481163,1,1,148.314,4.3
"Jun 19, 06:00 pm",123.021,19.3,91.0205,162,52,148.04,74,19.1334,41.917,0.123021,1,1,41.917,4.4
"Jun 19, 07:00 pm",0,18.4,98.7581,31,2,6.9138,3,17.1131,1.93969,0,1,3,1.93969,4.4
"Jun 19, 08:00 pm",0,17.1,0,0,0,0,0,17.1,0,0,1,0,0,4.4
"Jun 19, 09:00 pm",0,15.8,0,0,0,0,0,15.8,0,0,1,0,0,3.5
"Jun 19, 10:00 pm",0,14.5,0,0,0,0,0,14.5,0,0,1,0,0,3.5
"Jun 19, 11:00 pm",0,14.1,0,0,0,0,0,14.1,0,0,1,0,0,3.5
"Jun 20, 12:00 am",0,13.8,0,0,0,0,0,13.8,0,0,1,0,0,3.3
"Jun 20, 01:00 am",0,13.4,0,0,0,0,0,13.4,0,0,1,0,0,3.3
"Jun 20, 02:00 am",0,13.1,0,0,0,0,0,13.1,0,0,1,0,0,3.3
"Jun 20, 03:00 am",0,12.8,100.255,0,0,0,0,12.8,0,0,1,2,0,3
"Jun 20, 04:00 am",56.1094,12.5,94.4412,5,23,79.8351,23,11.2533,21.8186,0.0561094,1,1,21.8186,3
"Jun 20, 05:00 am",290.683,13.4,82.2175,8,95,319.118,97,13.8798,88.7294,0.290683,1,1,88.237,3
"Jun 20, 06:00 am",481.385,14.3,69.4103,4,151,514.018,153,16.1839,143.791,0.481385,1,1,143.605,3.7
"Jun 20, 07:00 am",777.859,15.2,56.2516,14,235,817.675,243,19.2201,231.906,0.777859,1,1,231.614,3.7
"Jun 20, 08:00 am",697.689,16.4,42.8632,7,213,735.484,218,20.1168,209.24,0.697689,1,1,209.191,3.7
"Jun 20, 09:00 am",1038.26,17.6,29.3276,17,310,1085.05,324,24.2329,314.594,1.03826,1,1,314.566,2.8
"Jun 20, 10:00 am",603.086,18.7,15.7136,4,187,638.57,191,22.4259,183.574,0.603086,1,1,183.573,2.8
"Jun 20, 11:00 am",751.274,19.5,2.31674,5,232,790.414,237,23.9887,228.886,0.751274,1,1,228.886,2.8
"Jun 20, 12:00 pm",836.734,20.2,11.7553,6,259,878.074,264,25.5448,256.135,0.836734,1,1,256.135,2.7
"Jun 20, 01:00 pm",653.029,21,25.3753,2,207,689.723,209,25.0661,200.742,0.653029,1,1,200.74,2.7
"Jun 20, 02:00 pm",421.28,21.4,38.9407,0,137,452.554,137,23.5931,130.807,0.42128,1,1,130.807,2.7
"Jun 20, 03:00 pm",628.277,21.9,52.3791,8,198,664.369,203,25.5579,193.934,0.628277,1,1,193.809,2.5
"Jun 20, 04:00 pm",315.495,22.4,65.6145,0,105,344.459,105,23.8678,99.691,0.315495,1,1,99.691,2.5
"Jun 20, 05:00 pm",194.709,21.9,78.5399,0,67,221.158,67,22.1596,63.499,0.194709,1,1,63.499,2.5
"Jun 20, 06:00 pm",23.4087,21.5,90.9733,0,14,46.5172,14,20.4395,13.2503,0.0234087,1,1,13.2503,3.2
"Jun 20, 07:00 pm",0,21.1,98.7395,0,1,3.41775,1,19.6117,0.969846,0,1,3,0.969846,3.2
"Jun 20, 08:00 pm",0,20.3,0,0,0,0,0,20.3,0,0,1,0,0,3.2
"Jun 20, 09:00 pm",0,19.4,0,0,0,0,0,19.4,0,0,1,0,0,3.7
"Jun 20, 10:00 pm",0,18.6,0,0,0,0,0,18.6,0,0,1,0,0,3.7
"Jun 20, 11:00 pm",0,18.1,0,0,0,0,0,18.1,0,0,1,0,0,3.7
"Jun 21, 12:00 am",0,17.7,0,0,0,0,0,17.7,0,0,1,0,0,3.6
"Jun 21, 01:00 am",0,17.2,0,0,0,0,0,17.2,0,0,1,0,0,3.6
"Jun 21, 02:00 am",0,16.8,0,0,0,0,0,16.8,0,0,1,0,0,3.6
"Jun 21, 03:00 am",0,16.4,100.272,11,0,0,0,16.4,0,0,1,2,0,4.4
"Jun 21, 04:00 am",23.948,16,94.4815,265,18,47.0667,42,14.8243,13.0692,0.023948,1,1,13.0692,4.4
"Jun 21, 05:00 am",323.504,16.6,82.2612,397,79,352.639,180,17.7977,123.645,0.323504,1,1,99.2421,4.4
"Jun 21, 06:00 am",963.565,17.2,69.456,570,118,1008.29,360,22.8312,317.052,0.963565,1,1,290.406,4.2
"Jun 21, 07:00 am",1689.61,17.9,56.2987,739,118,1756.61,549,28.5929,535.331,1.68961,1,1,519.871,4.2
"Jun 21, 08:00 am",2299.35,18.4,42.9112,818,118,2388.89,709,33.6091,730.128,2.29935,1,1,724.365,4.2
"Jun 21, 09:00 am",2716.24,19,29.3763,829,136,2823.24,825,37.8962,875.84,2.71624,1,1,874.433,4
"Jun 21, 10:00 am",2979.95,19.5,15.7625,790,192,3098.86,904,40.6975,973.624,2.97995,1,1,973.444,4
"Jun 21, 11:00 am",2802.64,20,2.358,583,301,2913.46,843,40.1033,912.455,2.80264,1,1,912.453,4
"Jun 21, 12:00 pm",2862.86,20.4,11.7057,687,250,2976.39,878,43.9455,950.709,2.86286,1,1,950.64,2.7
"Jun 21, 01:00 pm",2695.09,20.9,25.3257,670,263,2801.16,837,43.1694,891.783,2.69509,1,1,891.105,2.7
"Jun 21, 02:00 pm",1376.73,21,38.8914,121,338,1433.53,430,32.3817,432.663,1.37673,1,1,432.082,2.7
"Jun 21, 03:00 pm",1294,21,52.3303,208,285,1348.25,416,31.2261,407.344,1.294,1,1,404.105,2.2
"Jun 21, 04:00 pm",1005.2,21.1,65.5667,323,197,1051.07,350,29.1247,324.152,1.0052,1,1,311.859,2.2
"Jun 21, 05:00 pm",513.822,20.6,78.4934,372,118,547.201,232,24.6954,182.442,0.513822,1,1,158.983,2.2
"Jun 21, 06:00 pm",79.3699,20.2,90.9292,0,31,103.54,31,19.7934,29.4059,0.0793699,1,1,29.4059,3.9
"Jun 21, 07:00 pm",0,19.7,98.7209,0,1,3.43808,1,18.3142,0.969846,0,1,3,0.969846,3.9
"Jun 21, 08:00 pm",0,18.4,0,0,0,0,0,18.4,0,0,1,0,0,3.9
"Jun 21, 09:00 pm",0,17.1,0,0,0,0,0,17.1,0,0,1,0,0,3.3
"Jun 21, 10:00 pm",0,15.8,0,0,0,0,0,15.8,0,0,1,0,0,3.3
"Jun 21, 11:00 pm",0,14.9,0,0,0,0,0,14.9,0,0,1,0,0,3.3
"Jun 22, 12:00 am",0,14,0,0,0,0,0,14,0,0,1,0,0,2.9
"Jun 22, 01:00 am",0,13.2,0,0,0,0,0,13.2,0,0,1,0,0,2.9
"Jun 22, 02:00 am",0,12.5,0,0,0,0,0,12.5,0,0,1,0,0,2.9
"Jun 22, 03:00 am",0,11.9,100.289,0,0,0,0,11.9,0,0,1,2,0,3.2
"Jun 22, 04:00 am",5.11849,11.2,94.5249,0,8,27.886,8,9.61443,7.56639,0.00511849,1,1,7.56639,3.2
"Jun 22, 05:00 am",96.8392,12.3,82.3076,0,35,121.347,35,11.3752,33.1815,0.0968392,1,1,33.1815,3.2
"Jun 22, 06:00 am",391.812,13.4,69.5039,0,124,422.432,124,14.7221,117.244,0.391812,1,1,117.244,2.2
"Jun 22, 07:00 am",405.03,14.5,56.3475,0,128,435.943,128,16.2424,121.825,0.40503,1,1,121.825,2.2
"Jun 22, 08:00 am",954.208,15.1,42.9606,21,281,998.681,296,21.2198,285.646,0.954208,1,1,285.497,2.2
"Jun 22, 09:00 am",788.892,15.7,29.426,5,240,828.992,244,19.7091,235.354,0.788892,1,1,235.346,4.5
"Jun 22, 10:00 am",1608.68,16.2,15.8123,79,411,1672.96,482,25.3401,487.55,1.60868,1,1,487.532,4.5
"Jun 22, 11:00 am",1713.6,17,2.40292,99,423,1781.42,515,27.3646,524.136,1.7136,1,1,524.136,4.5
"Jun 22, 12:00 pm",867.905,17.8,11.6572,6,266,910.064,271,23.5756,263.026,0.867905,1,1,263.025,3.4
"Jun 22, 01:00 pm",428.261,18.5,25.2772,0,137,459.692,137,20.6177,131.05,0.428261,1,1,131.05,3.4
"Jun 22, 02:00 pm",925.951,18.5,38.8435,27,265,969.658,286,23.7589,280.619,0.925951,1,1,280.49,3.4
"Jun 22, 03:00 pm",1661.38,18.5,52.2834,440,240,1727.42,517,26.683,513.434,1.66138,1,1,506.607,6.1
"Jun 22, 04:00 pm",477.389,18.5,65.521,16,147,509.93,155,20.569,145.947,0.477389,1,1,145.339,6.1
"Jun 22, 05:00 pm",444.051,17.4,78.4496,139,126,475.836,169,18.9358,143.371,0.444051,1,1,134.61,6.1
"Jun 22, 06:00 pm",81.1811,16.4,90.8883,0,31,105.386,31,15.9048,29.4056,0.0811811,1,1,29.4056,5.6
"Jun 22, 07:00 pm",0,15.3,98.7022,0,1,3.50408,1,14.1012,0.969846,0,1,3,0.969846,5.6
"Jun 22, 08:00 pm",0,14,0,0,0,0,0,14,0,0,1,0,0,5.6
"Jun 22, 09:00 pm",0,12.7,0,0,0,0,0,12.7,0,0,1,0,0,4.6
"Jun 22, 10:00 pm",0,11.4,0,0,0,0,0,11.4,0,0,1,0,0,4.6
"Jun 22, 11:00 pm",0,11.2,0,0,0,0,0,11.2,0,0,1,0,0,4.6
"Jun 23, 12:00 am",0,10.9,0,0,0,0,0,10.9,0,0,1,0,0,4.3
"Jun 23, 01:00 am",0,10.7,0,0,0,0,0,10.7,0,0,1,0,0,4.3
"Jun 23, 02:00 am",0,10.4,0,0,0,0,0,10.4,0,0,1,0,0,4.3
"Jun 23, 03:00 am",0,10.1,100.306,0,0,0,0,10.1,0,0,1,2,0,4.4
"Jun 23, 04:00 am",46.6251,9.8,94.5714,0,20,70.1707,20,8.66113,18.9604,0.0466251,1,1,18.9604,4.4
"Jun 23, 05:00 am",258.047,10.9,82.3566,0,84,285.798,84,11.0655,78.0427,0.258047,1,1,78.0427,4.4
"Jun 23, 06:00 am",481.218,12,69.5538,4,149,513.847,151,13.2943,141.897,0.481218,1,1,141.709,6.6
"Jun 23, 07:00 am",903.77,13.1,56.3978,38,254,946.882,276,16.5482,265.774,0.90377,1,1,264.973,6.6
"Jun 23, 08:00 am",772.272,13.5,43.0111,13,227,811.946,236,16.453,227.208,0.772272,1,1,227.115,6.6
"Jun 23, 09:00 am",1696.47,13.8,29.4765,143,376,1763.7,495,21.489,505.072,1.69647,1,1,504.826,6.4
"Jun 23, 10:00 am",2333.69,14.1,15.8628,277,422,2424.6,672,25.5531,707.349,2.33369,1,1,707.285,6.4
"Jun 23, 11:00 am",1565.31,14.4,2.45127,67,399,1628.15,461,22.0323,467.2,1.56531,1,1,467.2,6.4
"Jun 23, 12:00 pm",1158.46,14.7,11.6099,27,320,1208.68,345,20.8886,345.006,1.15846,1,1,345.004,5
"Jun 23, 01:00 pm",769.123,14.9,25.2299,11,227,808.717,236,18.6066,228.446,0.769123,1,1,228.435,5
"Jun 23, 02:00 pm",1466.79,15,38.7971,130,338,1526.44,437,22.6538,439.897,1.46679,1,1,439.278,5
"Jun 23, 03:00 pm",820.173,15.2,52.2382,22,242,861.081,256,19.8258,244.927,0.820173,1,1,244.587,4.3
"Jun 23, 04:00 pm",493.528,15.3,65.4776,3,155,526.439,156,17.4753,148.051,0.493528,1,1,147.937,4.3
"Jun 23, 05:00 pm",236.993,15.1,78.4086,0,78,264.307,78,15.4867,73.6097,0.236993,1,1,73.6097,4.3
"Jun 23, 06:00 pm",144.844,15,90.8507,90,57,170.293,70,14.6273,47.2441,0.144844,1,1,47.2441,3
"Jun 23, 07:00 pm",0,14.8,98.6836,18,2,7.03522,3,13.2379,1.93969,0,1,3,1.93969,3
"Jun 23, 08:00 pm",0,14.2,0,0,0,0,0,14.2,0,0,1,0,0,3
"Jun 23, 09:00 pm",0,13.7,0,0,0,0,0,13.7,0,0,1,0,0,2.8
"Jun 23, 10:00 pm",0,13.1,0,0,0,0,0,13.1,0,0,1,0,0,2.8
"Jun 23, 11:00 pm",0,13,0,0,0,0,0,13,0,0,1,0,0,2.8
"Jun 24, 12:00 am",0,12.8,0,0,0,0,0,12.8,0,0,1,0,0,3.9
"Jun 24, 01:00 am",0,12.6,0,0,0,0,0,12.6,0,0,1,0,0,3.9
"Jun 24, 02:00 am",0,12.4,0,0,0,0,0,12.4,0,0,1,0,0,3.9
"Jun 24, 03:00 am",0,12.2,100.322,2,0,0,0,12.2,0,0,1,2,0,4.8
"Jun 24, 04:00 am",54.7212,11.9,94.621,51,24,78.4204,28,10.8971,21.3983,0.0547212,1,1,21.3983,4.8
"Jun 24, 05:00 am",319.419,13,82.408,77,100,348.466,119,13.6543,100.966,0.319419,1,1,96.2548,4.8
"Jun 24, 06:00 am",1020.25,14.1,69.6057,490,160,1066.54,367,19.3553,325.365,1.02025,1,1,302.293,4.9
"Jun 24, 07:00 am",1704.58,15.1,56.4497,746,111,1772.09,545,24.802,530.892,1.70458,1,1,515.116,4.9
"Jun 24, 08:00 am",2310.56,15.7,43.0628,791,128,2400.55,698,29.4407,718.987,2.31056,1,1,713.336,4.9
"Jun 24, 09:00 am",2809.55,16.3,29.5278,765,199,2920.68,834,33.412,886.085,2.80955,1,1,884.763,5
"Jun 24, 10:00 am",2505.08,16.8,15.9139,402,372,2603.03,734,32.2143,784.036,2.50508,1,1,783.942,5
"Jun 24, 11:00 am",2422.28,17.2,2.50283,332,404,2516.79,713,31.9284,756.918,2.42228,1,1,756.917,5
"Jun 24, 12:00 pm",3028.82,17.5,11.5639,744,229,3150.01,910,39.9386,985.788,3.02882,1,1,985.715,3.4
"Jun 24, 01:00 pm",2612.22,17.9,25.184,617,259,2714.7,788,37.6501,840.395,2.61222,1,1,839.783,3.4
"Jun 24, 02:00 pm",2338.49,18.1,38.7523,672,206,2429.59,717,35.4675,746.661,2.33849,1,1,743.476,3.4
"Jun 24, 03:00 pm",1612.09,18.4,52.195,420,244,1676.48,508,29.8355,505.593,1.61209,1,1,499.121,3.7
"Jun 24, 04:00 pm",1193.01,18.6,65.4366,637,123,1244.24,426,26.9574,389.443,1.19301,1,1,365.379,3.7
"Jun 24, 05:00 pm",498.632,18.8,78.3705,495,91,531.661,244,22.3225,183.939,0.498632,1,1,152.766,3.7
"Jun 24, 06:00 pm",123.357,19,90.8166,192,52,148.383,79,18.8597,41.9615,0.123357,1,1,41.9615,3.5
"Jun 24, 07:00 pm",0,19.2,98.665,38,3,10.3373,4,17.8233,2.90954,0,1,3,2.90954,3.5
"Jun 24, 08:00 pm",0,18.1,0,0,0,0,0,18.1,0,0,1,0,0,3.5
"Jun 24, 09:00 pm",0,17,0,0,0,0,0,17,0,0,1,0,0,2.7
"Jun 24, 10:00 pm",0,15.9,0,0,0,0,0,15.9,0,0,1,0,0,2.7
"Jun 24, 11:00 pm",0,15.2,0,0,0,0,0,15.2,0,0,1,0,0,2.7
"Jun 25, 12:00 am",0,14.5,0,0,0,0,0,14.5,0,0,1,0,0,2.8
"Jun 25, 01:00 am",0,13.8,0,0,0,0,0,13.8,0,0,1,0,0,2.8
"Jun 25, 02:00 am",0,13.7,0,0,0,0,0,13.7,0,0,1,0,0,2.8
"Jun 25, 03:00 am",0,13.5,100.338,4,0,0,0,13.5,0,0,1,2,0,1.5
"Jun 25, 04:00 am",41.1646,13.3,94.6735,109,23,64.607,32,11.5921,17.6833,0.0411646,1,1,17.6833,1.5
"Jun 25, 05:00 am",331.633,14.3,82.4619,163,99,360.942,140,15.5042,110.487,0.331633,1,1,100.531,1.5
"Jun 25, 06:00 am",962.191,15.3,69.6594,424,170,1006.88,349,23.6184,311.082,0.962191,1,1,291.066,1
"Jun 25, 07:00 am",715.171,16.3,56.503,51,197,753.402,227,22.6695,217.913,0.715171,1,1,216.83,1
"Jun 25, 08:00 am",1879.72,17.4,43.1155,399,303,1953.37,590,34.9898,599.203,1.87972,1,1,596.339,1
"Jun 25, 09:00 am",2566.38,18.5,29.5799,681,235,2666.91,800,42.9544,848.644,2.56638,1,1,847.459,1.4
"Jun 25, 10:00 am",2649.04,19.6,15.9657,595,290,2753.11,826,45.9042,888.444,2.64904,1,1,888.303,1.4
"Jun 25, 11:00 am",2794.83,20.3,2.55748,600,321,2905.3,879,48.2763,949.145,2.79483,1,1,949.143,1.4
"Jun 25, 12:00 pm",2222.81,21,11.5194,305,389,2309.32,668,35.585,707.113,2.22281,1,1,707.083,4.7
"Jun 25, 01:00 pm",1885.28,21.7,25.1394,207,400,1959.13,577,33.628,594.312,1.88528,1,1,594.108,4.7
"Jun 25, 02:00 pm",887.591,22.3,38.7091,25,260,930.271,279,27.6221,274.161,0.887591,1,1,274.043,4.7
"Jun 25, 03:00 pm",318.695,22.9,52.1539,0,106,347.727,106,24.4198,100.897,0.318695,1,1,100.897,3.4
"Jun 25, 04:00 pm",692.924,23.6,65.398,66,200,730.6,231,27.4023,217.486,0.692924,1,1,214.998,3.4
"Jun 25, 05:00 pm",362.714,22.9,78.3352,19,120,392.696,126,24.6174,115.247,0.362714,1,1,114.051,3.4
"Jun 25, 06:00 pm",123.109,22.3,90.7858,20,48,148.129,51,22.0844,42.5161,0.123109,1,1,42.5161,3.7
"Jun 25, 07:00 pm",0,21.7,98.6466,4,2,6.81113,2,20.3895,1.93969,0,1,3,1.93969,3.7
"Jun 25, 08:00 pm",0,21.4,0,0,0,0,0,21.4,0,0,1,0,0,3.7
"Jun 25, 09:00 pm",0,21.2,0,0,0,0,0,21.2,0,0,1,0,0,3.5
"Jun 25, 10:00 pm",0,20.9,0,0,0,0,0,20.9,0,0,1,0,0,3.5
"Jun 25, 11:00 pm",0,20.6,0,0,0,0,0,20.6,0,0,1,0,0,3.5
"Jun 26, 12:00 am",0,20.4,0,0,0,0,0,20.4,0,0,1,0,0,5.4
"Jun 26, 01:00 am",0,20.1,0,0,0,0,0,20.1,0,0,1,0,0,5.4
"Jun 26, 02:00 am",0,20.1,0,0,0,0,0,20.1,0,0,1,0,0,5.4
"Jun 26, 03:00 am",0,20.2,100.354,3,0,0,0,20.2,0,0,1,2,0,6.2
"Jun 26, 04:00 am",50.1692,20.2,94.7288,81,25,73.782,32,19.4535,20.9217,0.0501692,1,1,20.9217,6.2
"Jun 26, 05:00 am",336.379,20.9,82.5181,122,108,365.791,139,21.7749,112.276,0.336379,1,1,104.839,6.2
"Jun 26, 06:00 am",772.269,21.5,69.715,204,186,811.943,272,25.7318,246.709,0.772269,1,1,237.053,4
"Jun 26, 07:00 am",1521.1,22.1,56.5577,486,216,1582.49,498,31.7646,485.907,1.5211,1,1,475.55,4
"Jun 26, 08:00 am",824.592,23.2,43.1691,22,250,865.615,266,28.423,256.131,0.824592,1,1,255.972,4
"Jun 26, 09:00 am",816.659,24.3,29.6326,16,250,857.476,263,29.3685,254.744,0.816659,1,1,254.716,3.3
"Jun 26, 10:00 am",2701.83,25.4,16.018,556,341,2808.2,841,44.8924,901.457,2.70183,1,1,901.324,3.3
"Jun 26, 11:00 am",2966.81,26.1,2.61511,819,173,3085.11,934,49.3555,1013.66,2.96681,1,1,1013.66,3.3
"Jun 26, 12:00 pm",2940.99,26.7,11.4765,834,154,3058.1,917,47.0397,992.662,2.94099,1,1,992.583,4.7
"Jun 26, 01:00 pm",2654.94,27.3,25.0964,719,215,2759.26,832,45.587,889.523,2.65494,1,1,888.818,4.7
"Jun 26, 02:00 pm",2064.46,27.6,38.6677,522,258,2144.9,655,41.5781,679.255,2.06446,1,1,676.801,4.7
"Jun 26, 03:00 pm",1765.49,27.8,52.1148,671,163,1835.1,586,39.8418,584.243,1.76549,1,1,573.967,4.5
"Jun 26, 04:00 pm",1093.49,28,65.362,583,127,1141.84,405,35.5467,371.482,1.09349,1,1,349.551,4.5
"Jun 26, 05:00 pm",476.441,27.9,78.303,437,99,508.961,234,31.132,179.977,0.476441,1,1,152.479,4.5
"Jun 26, 06:00 pm",119.807,27.8,90.7586,166,53,144.762,76,27.8186,42.6846,0.119807,1,1,42.6846,5.3
"Jun 26, 07:00 pm",0,27.7,98.6282,33,2,6.61226,3,26.7365,1.93969,0,1,3,1.93969,5.3
"Jun 26, 08:00 pm",0,26.8,0,0,0,0,0,26.8,0,0,1,0,0,5.3
"Jun 26, 09:00 pm",0,26,0,0,0,0,0,26,0,0,1,0,0,4.9
"Jun 26, 10:00 pm",0,25.1,0,0,0,0,0,25.1,0,0,1,0,0,4.9
"Jun 26, 11:00 pm",0,24.7,0,0,0,0,0,24.7,0,0,1,0,0,4.9
"Jun 27, 12:00 am",0,24.3,0,0,0,0,0,24.3,0,0,1,0,0,5.7
"Jun 27, 01:00 am",0,23.9,0,0,0,0,0,23.9,0,0,1,0,0,5.7
"Jun 27, 02:00 am",0,23.4,0,0,0,0,0,23.4,0,0,1,0,0,5.7
"Jun 27, 03:00 am",0,22.9,100.369,4,0,0,0,22.9,0,0,1,2,0,2
"Jun 27, 04:00 am",35.9316,22.3,94.7869,145,22,59.2753,34,20.9871,16.9271,0.0359316,1,1,16.9271,2
"Jun 27, 05:00 am",319.775,23,82.5765,217,97,348.83,151,24.4214,114.42,0.319775,1,1,101.218,2
"Jun 27, 06:00 am",853.583,23.6,69.7723,440,139,895.364,324,29.4231,286.924,0.853583,1,1,266.04,2.7
"Jun 27, 07:00 am",1518.89,24.2,56.6136,584,171,1580.21,509,35.5058,496.144,1.51889,1,1,483.649,2.7
"Jun 27, 08:00 am",1766.21,25.2,43.2237,375,296,1835.85,566,38.8711,574.116,1.76621,1,1,571.398,2.7
"Jun 27, 09:00 am",2252.21,26.2,29.6859,509,284,2339.89,705,43.1135,745.047,2.25221,1,1,744.15,3.2
