,AC inverter power | (W),Ambient temperature | (C),Angle of incidence | (deg),Beam irradiance | (W/m2),Diffuse irradiance | (W/m2),DC array power | (W),Global horizontal irradiance | (W/m2),Module temperature | (C),Plane of array irradiance | (W/m2),Power generated by system | (kW),Shading factor for beam radiation,Sun up over horizon | (0/1),Transmitted plane of array irradiance | (W/m2),Wind speed | (m/s)
"Mar 12, 06:00 pm",0,20.4,87.237,6,1,3.67047,1,19.6629,1.25907,0,1,3,1.0418,10.1
"Mar 12, 07:00 pm",0,18.6,0,0,0,0,0,18.6,0,0,1,0,0,10.1
"Mar 12, 08:00 pm",0,16.8,0,0,0,0,0,16.8,0,0,1,0,0,10.4
"Mar 12, 09:00 pm",0,15.1,0,0,0,0,0,15.1,0,0,1,0,0,10.4
"Mar 12, 10:00 pm",0,14,0,0,0,0,0,14,0,0,1,0,0,10.4
"Mar 12, 11:00 pm",0,12.9,0,0,0,0,0,12.9,0,0,1,0,0,5.2
"Mar 13, 12:00 am",0,11.8,0,0,0,0,0,11.8,0,0,1,0,0,5.2
"Mar 13, 01:00 am",0,10.8,0,0,0,0,0,10.8,0,0,1,0,0,5.2
"Mar 13, 02:00 am",0,9.9,0,0,0,0,0,9.9,0,0,1,0,0,5.1
"Mar 13, 03:00 am",0,9,0,0,0,0,0,9,0,0,1,0,0,5.1
"Mar 13, 04:00 am",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,5.1
"Mar 13, 05:00 am",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,0.3
"Mar 13, 06:00 am",0,7.3,84.7495,61,2,17.6977,6,4.08281,7.94983,0,1,2,4.68829,0.3
"Mar 13, 07:00 am",603.374,7.9,73.8328,337,92,638.866,164,12.7273,194.706,0.603374,1,1,175.743,0.3
"Mar 13, 08:00 am",1147.63,8.5,59.9041,321,173,1197.54,300,18.9831,347.458,1.14763,1,1,338.847,0.8
"Mar 13, 09:00 am",481.239,9.1,46.3916,0,147,513.868,147,13.5414,141.871,0.481239,1,1,141.871,0.8
"Mar 13, 10:00 am",399.261,9.4,33.8846,0,123,430.046,123,11.72,117.773,0.399261,1,1,117.773,0.8
"Mar 13, 11:00 am",678.538,9.6,24.0581,1,202,715.858,203,13.0471,197.204,0.678538,1,1,197.203,2.8
"Mar 13, 12:00 pm",458.355,9.9,21.0971,0,140,490.464,140,12.0007,134.486,0.458355,1,1,134.486,2.8
"Mar 13, 01:00 pm",398.895,10.4,27.3357,0,123,429.672,123,11.9031,117.765,0.398895,1,1,117.765,2.8
"Mar 13, 02:00 pm",433.131,11,38.5319,0,133,464.671,133,12.4523,127.668,0.433131,1,1,127.668,4.2
"Mar 13, 03:00 pm",479.569,11.5,51.536,0,146,512.16,146,13.273,141.231,0.479569,1,1,141.231,4.2
"Mar 13, 04:00 pm",1064.65,10.4,65.251,398,148,1112.18,279,16.1831,325.594,1.06465,1,1,310.717,4.2
"Mar 13, 05:00 pm",36.1724,9.3,79.2443,0,17,59.5206,17,8.84785,16.0958,0.0361724,1,1,16.0958,11.3
"Mar 13, 06:00 pm",0,8.1,87.3042,0,0,0,0,8.1,0,0,1,3,0,11.3
"Mar 13, 07:00 pm",0,8,0,0,0,0,0,8,0,0,1,0,0,11.3
"Mar 13, 08:00 pm",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,4.6
"Mar 13, 09:00 pm",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,4.6
"Mar 13, 10:00 pm",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,4.6
"Mar 13, 11:00 pm",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,3.8
"Mar 14, 12:00 am",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,3.8
"Mar 14, 01:00 am",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,3.8
"Mar 14, 02:00 am",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,3.7
"Mar 14, 03:00 am",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,3.7
"Mar 14, 04:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,3.7
"Mar 14, 05:00 am",0,5,0,0,0,0,0,5,0,0,1,0,0,4.1
"Mar 14, 06:00 am",7.78197,4,84.7445,63,5,30.599,9,2.58307,11.4243,0.00778197,1,2,8.05428,4.1
"Mar 14, 07:00 am",671.919,5,73.6333,331,109,709.077,181,7.99818,209.536,0.671919,1,1,191.043,4.1
"Mar 14, 08:00 am",1148.61,6,59.6858,294,177,1198.55,295,13.6316,338.808,1.14861,1,1,331.035,2.4
"Mar 14, 09:00 am",2289.3,6.9,46.1417,713,173,2378.44,570,24.0286,695.566,2.2893,1,1,688.87,2.4
"Mar 14, 10:00 am",2821.6,8.8,33.5813,905,108,2933.28,716,31.5129,882.896,2.8216,1,1,880.397,2.4
"Mar 14, 11:00 am",2924.2,10.8,23.6795,725,243,3040.54,779,39.4058,949.488,2.9242,1,1,948.903,1.4
"Mar 14, 12:00 pm",1728.45,12.7,20.716,152,367,1796.78,482,30.2138,535.993,1.72845,1,1,535.913,1.4
"Mar 14, 01:00 pm",2834.4,13.5,27.0777,725,237,2946.65,758,39.9974,923.277,2.8344,1,1,922.353,1.4
"Mar 14, 02:00 pm",2570.86,14.4,38.3705,890,104,2671.57,667,36.7088,826.633,2.57086,1,1,822.571,2.2
"Mar 14, 03:00 pm",1944.74,15.2,51.4281,695,160,2020.74,508,32.026,618.109,1.94474,1,1,608.021,2.2
"Mar 14, 04:00 pm",870.236,15.2,65.1727,297,139,912.456,238,22.5845,273.554,0.870236,1,1,262.502,2.2
"Mar 14, 05:00 pm",246.807,15.3,79.1834,155,54,274.323,76,16.1808,86.4701,0.246807,1,1,76.6387,4.5
"Mar 14, 06:00 pm",0,15.4,87.3714,16,1,4.13508,1,14.157,1.70362,0,1,3,1.14478,4.5
"Mar 14, 07:00 pm",0,14.5,0,0,0,0,0,14.5,0,0,1,0,0,4.5
"Mar 14, 08:00 pm",0,13.5,0,0,0,0,0,13.5,0,0,1,0,0,0.7
"Mar 14, 09:00 pm",0,12.6,0,0,0,0,0,12.6,0,0,1,0,0,0.7
"Mar 14, 10:00 pm",0,10.8,0,0,0,0,0,10.8,0,0,1,0,0,0.7
"Mar 14, 11:00 pm",0,9.1,0,0,0,0,0,9.1,0,0,1,0,0,4.4
"Mar 15, 12:00 am",0,7.3,0,0,0,0,0,7.3,0,0,1,0,0,4.4
"Mar 15, 01:00 am",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,4.4
"Mar 15, 02:00 am",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,4.3
"Mar 15, 03:00 am",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,4.3
"Mar 15, 04:00 am",0,7.1,0,0,0,0,0,7.1,0,0,1,0,0,4.3
"Mar 15, 05:00 am",0,7,0,0,0,0,0,7,0,0,1,0,0,4.8
"Mar 15, 06:00 am",0,6.9,84.739,0,5,17.7334,5,5.50994,4.72662,0,1,2,4.72662,4.8
"Mar 15, 07:00 am",162.795,6.8,73.4334,0,53,188.602,53,6.3392,50.4496,0.162795,1,1,50.4496,4.8
"Mar 15, 08:00 am",217.889,6.6,59.4676,0,69,244.81,69,6.53507,65.5405,0.217889,1,1,65.5405,5.8
"Mar 15, 09:00 am",443.49,6.5,45.8925,0,133,475.263,133,7.58095,127.815,0.44349,1,1,127.815,5.8
"Mar 15, 10:00 am",482.132,6.2,33.2789,0,144,514.782,144,7.5568,138.429,0.482132,1,1,138.429,5.8
"Mar 15, 11:00 am",677.365,5.9,23.3008,1,197,714.657,198,7.4097,192.055,0.677365,1,1,192.054,11.2
"Mar 15, 12:00 pm",505.784,5.6,20.3355,0,150,538.978,150,6.57242,144.318,0.505785,1,1,144.318,11.2
"Mar 15, 01:00 pm",492.188,5.3,26.8233,0,146,525.069,146,6.19712,140.366,0.492188,1,1,140.366,11.2
"Mar 15, 02:00 pm",431.55,5.1,38.2126,0,129,463.054,129,5.99108,123.678,0.43155,1,1,123.678,7.9
"Mar 15, 03:00 pm",307.577,4.9,51.323,0,94,336.372,94,5.26617,89.5618,0.307577,1,1,89.5618,7.9
"Mar 15, 04:00 pm",230.598,4.9,65.0965,0,72,257.78,72,4.9215,68.5344,0.230598,1,1,68.5344,7.9
"Mar 15, 05:00 pm",79.6729,4.8,79.1237,0,29,103.849,29,3.97188,27.4977,0.0796729,1,1,27.4977,4.8
"Mar 15, 06:00 pm",0,4.8,87.4388,0,1,3.67232,1,3.36243,0.969846,0,1,3,0.969846,4.8
"Mar 15, 07:00 pm",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,4.8
"Mar 15, 08:00 pm",0,3.7,0,0,0,0,0,3.7,0,0,1,0,0,4.6
"Mar 15, 09:00 pm",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,4.6
"Mar 15, 10:00 pm",0,2.9,0,0,0,0,0,2.9,0,0,1,0,0,4.6
"Mar 15, 11:00 pm",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,2.6
"Mar 16, 12:00 am",0,2.5,0,0,0,0,0,2.5,0,0,1,0,0,2.6
"Mar 16, 01:00 am",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,2.6
"Mar 16, 02:00 am",0,2.2,0,0,0,0,0,2.2,0,0,1,0,0,3.8
"Mar 16, 03:00 am",0,2,0,0,0,0,0,2,0,0,1,0,0,3.8
"Mar 16, 04:00 am",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,3.8
"Mar 16, 05:00 am",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,2.1
"Mar 16, 06:00 am",13.8431,1.1,84.7329,18,9,36.7729,10,-0.831106,10.5047,0.0138431,1,2,9.5409,2.1
"Mar 16, 07:00 am",370.815,1.7,73.2331,54,93,400.974,105,2.59029,108.521,0.370815,1,1,105.548,2.1
"Mar 16, 08:00 am",1020.9,2.2,59.2496,182,190,1067.21,265,7.26498,291.292,1.0209,1,1,286.618,4
"Mar 16, 09:00 am",2020.28,2.8,45.6439,494,215,2099.06,495,14.8374,587.331,2.02028,1,1,582.888,4
"Mar 16, 10:00 am",2258.33,3.8,32.9774,379,314,2346.25,572,18.1222,662.251,2.25833,1,1,661.273,4
"Mar 16, 11:00 am",873.274,4.9,22.9222,22,227,915.575,243,10.8908,249.839,0.873275,1,1,249.823,3.2
"Mar 16, 12:00 pm",2634.95,5.9,19.9557,460,315,2738.41,667,23.5939,791.732,2.63495,1,1,791.519,3.2
"Mar 16, 01:00 pm",1756.08,6.5,26.5727,153,356,1825.36,467,19.1315,517.024,1.75608,1,1,516.841,3.2
"Mar 16, 02:00 pm",778.248,7.1,38.0585,16,217,818.075,227,12.0891,224.476,0.778248,1,1,224.405,3.2
"Mar 16, 03:00 pm",278.22,7.7,51.2207,0,87,306.393,87,8.49405,82.7282,0.27822,1,1,82.7282,3.2
"Mar 16, 04:00 pm",185.458,7.9,65.0223,0,60,211.72,60,7.68917,56.9659,0.185458,1,1,56.9659,3.2
"Mar 16, 05:00 pm",109.744,8,79.0653,0,38,134.503,38,7.53064,36.1647,0.109744,1,1,36.1647,8
"Mar 16, 06:00 pm",0,8.1,87.5061,0,1,3.6139,1,7.0917,0.969846,0,1,3,0.969846,8
"Mar 16, 07:00 pm",0,7.5,0,0,0,0,0,7.5,0,0,1,0,0,8
"Mar 16, 08:00 pm",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,7.5
"Mar 16, 09:00 pm",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,7.5
"Mar 16, 10:00 pm",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,7.5
"Mar 16, 11:00 pm",0,5.4,0,0,0,0,0,5.4,0,0,1,0,0,9.7
"Mar 17, 12:00 am",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,9.7
"Mar 17, 01:00 am",0,4.6,0,0,0,0,0,4.6,0,0,1,0,0,9.7
"Mar 17, 02:00 am",0,4.3,0,0,0,0,0,4.3,0,0,1,0,0,8
"Mar 17, 03:00 am",0,4,0,0,0,0,0,4,0,0,1,0,0,8
"Mar 17, 04:00 am",0,4.1,0,0,0,0,0,4.1,0,0,1,0,0,8
"Mar 17, 05:00 am",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,9.3
"Mar 17, 06:00 am",0,4.3,84.7264,0,3,10.7327,3,3.36995,2.83457,0,1,2,2.83457,9.3
"Mar 17, 07:00 am",90.0436,4.8,73.0325,0,32,114.42,32,4.24156,30.3316,0.0900436,1,1,30.3316,9.3
"Mar 17, 08:00 am",226.121,5.4,59.0319,0,71,253.211,71,5.36127,67.4471,0.226121,1,1,67.4471,9.2
"Mar 17, 09:00 am",348.54,5.9,45.3963,0,106,378.215,106,6.34688,101.173,0.348541,1,1,101.173,9.2
"Mar 17, 10:00 am",419.373,7.7,32.6772,0,127,450.604,127,8.45909,121.648,0.419373,1,1,121.648,9.2
"Mar 17, 11:00 am",458.215,9.4,22.5439,0,139,490.32,139,10.3052,133.444,0.458215,1,1,133.444,9.8
"Mar 17, 12:00 pm",458.108,11.1,19.5767,0,140,490.211,140,12.0384,134.439,0.458108,1,1,134.439,9.8
"Mar 17, 01:00 pm",477.918,13.1,26.326,0,147,510.472,147,14.1447,141.314,0.477918,1,1,141.314,9.8
"Mar 17, 02:00 pm",724.158,15,37.908,8,213,762.614,218,17.0997,213.976,0.724158,1,1,213.941,9.2
"Mar 17, 03:00 pm",266.554,17,51.1213,0,87,294.483,87,17.3932,82.7233,0.266554,1,1,82.7233,9.2
"Mar 17, 04:00 pm",157.355,16.8,64.95,0,54,183.053,54,16.6654,51.2523,0.157355,1,1,51.2523,9.2
"Mar 17, 05:00 pm",41.0039,16.7,79.008,0,19,64.4433,19,16.0421,17.9925,0.0410039,1,1,17.9925,8.2
"Mar 17, 06:00 pm",0,16.5,87.5735,0,0,0,0,16.5,0,0,1,3,0,8.2
"Mar 17, 07:00 pm",0,14,0,0,0,0,0,14,0,0,1,0,0,8.2
"Mar 17, 08:00 pm",0,11.5,0,0,0,0,0,11.5,0,0,1,0,0,3.7
"Mar 17, 09:00 pm",0,9,0,0,0,0,0,9,0,0,1,0,0,3.7
"Mar 17, 10:00 pm",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,3.7
"Mar 17, 11:00 pm",0,8.6,0,0,0,0,0,8.6,0,0,1,0,0,5.6
"Mar 18, 12:00 am",0,8.3,0,0,0,0,0,8.3,0,0,1,0,0,5.6
"Mar 18, 01:00 am",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,5.6
"Mar 18, 02:00 am",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,1.9
"Mar 18, 03:00 am",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,1.9
"Mar 18, 04:00 am",0,8.6,0,0,0,0,0,8.6,0,0,1,0,0,1.9
"Mar 18, 05:00 am",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,1.2
"Mar 18, 06:00 am",0,8.2,84.7196,0,6,21.2537,6,5.84139,5.67301,0,1,2,5.67301,1.2
"Mar 18, 07:00 am",178.782,8.9,72.8317,0,58,204.908,58,8.20062,55.256,0.178782,1,1,55.256,1.2
"Mar 18, 08:00 am",225.042,9.6,58.8147,0,72,252.11,72,9.59707,68.4006,0.225042,1,1,68.4006,1
"Mar 18, 09:00 am",343.531,10.4,45.1498,0,107,373.097,107,11.6351,102.138,0.343531,1,1,102.138,1
"Mar 18, 10:00 am",413.65,11.1,32.3783,0,128,444.754,128,13.2239,122.616,0.41365,1,1,122.616,1
"Mar 18, 11:00 am",453.663,11.8,22.1659,0,140,485.666,140,14.0928,134.415,0.453663,1,1,134.415,1.6
"Mar 18, 12:00 pm",455.5,12.5,19.1988,0,141,487.543,141,14.8788,135.411,0.4555,1,1,135.411,1.6
"Mar 18, 01:00 pm",404.785,12.3,26.0834,0,126,435.692,126,14.2455,120.667,0.404785,1,1,120.667,1.6
"Mar 18, 02:00 pm",352.143,12,37.7613,0,110,381.896,110,12.6439,105.015,0.352143,1,1,105.015,7.9
"Mar 18, 03:00 pm",266.695,11.8,51.0246,0,85,294.627,85,12.0661,80.8103,0.266695,1,1,80.8103,7.9
"Mar 18, 04:00 pm",165.363,11.2,64.8797,0,55,191.221,55,11.0115,52.2042,0.165363,1,1,52.2042,7.9
"Mar 18, 05:00 pm",125.774,10.6,78.9518,0,43,150.846,43,10.193,41.0336,0.125774,1,1,41.0336,7.3
"Mar 18, 06:00 pm",0,9.9,87.6409,0,1,3.5864,1,8.84729,0.969846,0,1,3,0.969846,7.3
"Mar 18, 07:00 pm",0,9.5,0,0,0,0,0,9.5,0,0,1,0,0,7.3
"Mar 18, 08:00 pm",0,9.1,0,0,0,0,0,9.1,0,0,1,0,0,10
"Mar 18, 09:00 pm",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,10
"Mar 18, 10:00 pm",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,10
"Mar 18, 11:00 pm",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,8
"Mar 19, 12:00 am",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,8
"Mar 19, 01:00 am",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,8
"Mar 19, 02:00 am",0,6.5,0,0,0,0,0,6.5,0,0,1,0,0,9.9
"Mar 19, 03:00 am",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,9.9
"Mar 19, 04:00 am",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,9.9
"Mar 19, 05:00 am",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,5
"Mar 19, 06:00 am",0,4.1,84.7123,0,6,21.5374,6,2.74192,5.67292,0,1,2,5.67292,5
"Mar 19, 07:00 am",164.347,4.3,72.631,0,53,190.184,53,3.83353,50.328,0.164347,1,1,50.328,5
"Mar 19, 08:00 am",255.011,4.6,58.5982,0,79,282.698,79,4.68482,75.0831,0.255011,1,1,75.0831,7.3
"Mar 19, 09:00 am",400.085,4.8,44.9045,0,120,430.888,120,5.53461,114.86,0.400085,1,1,114.86,7.3
"Mar 19, 10:00 am",525.635,5.9,32.0809,0,156,559.289,156,7.23552,150.188,0.525635,1,1,150.188,7.3
"Mar 19, 11:00 am",670.65,7,21.7886,9,189,707.776,196,8.74629,191.32,0.67065,1,1,191.315,9.1
"Mar 19, 12:00 pm",2364.32,8.1,18.822,468,210,2456.47,574,16.6573,687.932,2.36432,1,1,687.751,9.1
"Mar 19, 01:00 pm",3225.78,9,25.845,788,214,3356.41,797,21.6916,962.461,3.22578,1,1,961.606,9.1
"Mar 19, 02:00 pm",2789.08,10,37.6184,895,106,2899.3,689,22.9105,839.145,2.78908,1,1,835.358,7.4
"Mar 19, 03:00 pm",2125.83,10.9,50.9307,836,95,2208.59,528,20.6237,641.315,2.12583,1,1,629.647,7.4
"Mar 19, 04:00 pm",1278.37,10.9,64.8113,693,89,1332.15,332,16.6471,398.206,1.27837,1,1,372.954,7.4
"Mar 19, 05:00 pm",368.476,10.8,78.8967,378,56,398.584,116,12.6293,133.527,0.368476,1,1,109.597,5.2
"Mar 19, 06:00 pm",0,10.8,87.7083,55,1,5.2882,3,9.69674,3.16916,0,1,3,1.43538,5.2
"Mar 19, 07:00 pm",0,10,0,0,0,0,0,10,0,0,1,0,0,5.2
"Mar 19, 08:00 pm",0,9.2,0,0,0,0,0,9.2,0,0,1,0,0,3.9
"Mar 19, 09:00 pm",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,3.9
"Mar 19, 10:00 pm",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,3.9
"Mar 19, 11:00 pm",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,2.6
"Mar 20, 12:00 am",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,2.6
"Mar 20, 01:00 am",0,6.6,0,0,0,0,0,6.6,0,0,1,0,0,2.6
"Mar 20, 02:00 am",0,6.3,0,0,0,0,0,6.3,0,0,1,0,0,3
"Mar 20, 03:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,3
"Mar 20, 04:00 am",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,3
"Mar 20, 05:00 am",0,5,0,0,0,0,0,5,0,0,1,0,0,6.8
"Mar 20, 06:00 am",42.3932,4.4,84.7049,210,8,65.8588,24,3.6734,28.6891,0.0423932,1,2,17.4161,6.8
"Mar 20, 07:00 am",767.286,5.6,72.4305,553,71,806.833,209,8.49278,247.361,0.767287,1,1,217.85,6.8
"Mar 20, 08:00 am",1701.1,6.7,58.3824,786,86,1768.5,426,16.6114,514.062,1.7011,1,1,495.033,4.3
"Mar 20, 09:00 am",2442.53,7.9,44.6605,868,100,2537.88,609,23.096,739.016,2.44253,1,1,731.856,4.3
"Mar 20, 10:00 am",2927,10.1,31.7853,912,110,3043.46,749,29.2138,905.455,2.927,1,1,903.398,4.3
"Mar 20, 11:00 am",3227.18,12.4,21.4119,934,115,3357.87,832,31.0277,1006.01,3.22718,1,1,1005.47,5.5
"Mar 20, 12:00 pm",3250.97,14.7,18.4466,939,115,3382.82,849,33.8672,1027.39,3.25097,1,1,1027.05,5.5
"Mar 20, 01:00 pm",3068.68,15.7,25.611,927,113,3191.75,802,33.8495,969.926,3.06868,1,1,968.952,5.5
"Mar 20, 02:00 pm",2610.41,16.8,37.4792,896,105,2712.81,692,36.9442,839.985,2.61041,1,1,836.248,3.2
"Mar 20, 03:00 pm",2009.47,17.8,50.8395,838,95,2087.85,532,33.2073,643.452,2.00947,1,1,631.84,3.2
"Mar 20, 04:00 pm",1217.52,18,64.7447,651,105,1269.48,335,27.3141,397.051,1.21752,1,1,373.421,3.2
"Mar 20, 05:00 pm",354.75,18.2,78.8427,283,68,384.559,114,20.0232,127.239,0.35475,1,1,109.332,5.1
"Mar 20, 06:00 pm",0,18.4,87.7756,44,3,11.6103,4,17.4086,4.61732,0,1,3,3.2617,5.1
"Mar 20, 07:00 pm",0,17.1,0,0,0,0,0,17.1,0,0,1,0,0,5.1
"Mar 20, 08:00 pm",0,15.7,0,0,0,0,0,15.7,0,0,1,0,0,10.2
"Mar 20, 09:00 pm",0,14.3,0,0,0,0,0,14.3,0,0,1,0,0,10.2
"Mar 20, 10:00 pm",0,13.4,0,0,0,0,0,13.4,0,0,1,0,0,10.2
"Mar 20, 11:00 pm",0,12.5,0,0,0,0,0,12.5,0,0,1,0,0,8.7
"Mar 21, 12:00 am",0,11.7,0,0,0,0,0,11.7,0,0,1,0,0,8.7
"Mar 21, 01:00 am",0,11,0,0,0,0,0,11,0,0,1,0,0,8.7
"Mar 21, 02:00 am",0,10.4,0,0,0,0,0,10.4,0,0,1,0,0,8.5
"Mar 21, 03:00 am",0,9.8,0,0,0,0,0,9.8,0,0,1,0,0,8.5
"Mar 21, 04:00 am",0,9.4,0,0,0,0,0,9.4,0,0,1,0,0,8.5
"Mar 21, 05:00 am",0,8.9,0,0,0,0,0,8.9,0,0,1,0,0,9
"Mar 21, 06:00 am",31.8537,8.5,84.6972,27,14,55.1207,16,7.7558,16.2856,0.0318537,1,2,14.8352,9
"Mar 21, 07:00 am",438.854,9.4,72.2301,69,111,470.522,129,10.2542,131.68,0.438854,1,1,128.027,9
"Mar 21, 08:00 am",765.614,10.4,58.1676,49,195,805.118,216,12.5045,222.427,0.765614,1,1,221.258,9.6
"Mar 21, 09:00 am",1198.49,11.4,44.4181,86,281,1249.88,332,15.2378,348.399,1.19849,1,1,347.705,9.6
"Mar 21, 10:00 am",2326.35,12.8,31.4916,411,313,2416.96,603,21.2767,692.026,2.32635,1,1,691.13,9.6
"Mar 21, 11:00 am",1815.09,14.2,21.0362,143,379,1886.44,489,20.3627,537.238,1.81509,1,1,537.159,10.8
"Mar 21, 12:00 pm",3271.57,15.6,18.0726,744,252,3404.44,837,27.3812,1002,3.27157,1,1,1001.75,10.8
"Mar 21, 01:00 pm",3054.8,16.2,25.3813,857,133,3177.21,774,27.4628,936.12,3.0548,1,1,935.246,10.8
"Mar 21, 02:00 pm",2596,16.8,37.3437,785,145,2697.79,662,27.7799,798.554,2.596,1,1,795.324,8.8
"Mar 21, 03:00 pm",2054.95,17.4,50.751,789,114,2135.03,529,25.9935,634.965,2.05495,1,1,624.109,8.8
"Mar 21, 04:00 pm",1218.99,16.9,64.6798,671,88,1270.99,327,21.9182,388.783,1.21899,1,1,364.519,8.8
"Mar 21, 05:00 pm",357.505,16.5,78.7896,348,59,387.373,116,17.7743,131.016,0.357505,1,1,109.006,8.3
"Mar 21, 06:00 pm",0,16,87.8429,56,2,8.49451,4,15.2064,4.04754,0,1,3,2.36275,8.3
"Mar 21, 07:00 pm",0,14.3,0,0,0,0,0,14.3,0,0,1,0,0,8.3
"Mar 21, 08:00 pm",0,12.5,0,0,0,0,0,12.5,0,0,1,0,0,8.7
"Mar 21, 09:00 pm",0,10.7,0,0,0,0,0,10.7,0,0,1,0,0,8.7
"Mar 21, 10:00 pm",0,9.9,0,0,0,0,0,9.9,0,0,1,0,0,8.7
"Mar 21, 11:00 pm",0,9,0,0,0,0,0,9,0,0,1,0,0,8.9
"Mar 22, 12:00 am",0,8.1,0,0,0,0,0,8.1,0,0,1,0,0,8.9
"Mar 22, 01:00 am",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,8.9
"Mar 22, 02:00 am",0,6.7,0,0,0,0,0,6.7,0,0,1,0,0,8.8
"Mar 22, 03:00 am",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,8.8
"Mar 22, 04:00 am",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,8.8
"Mar 22, 05:00 am",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,6.2
"Mar 22, 06:00 am",20.3021,3.4,84.6893,1,12,43.3525,12,2.32186,11.4524,0.0203021,1,2,11.3986,6.2
"Mar 22, 07:00 am",312.882,3.7,72.0302,3,93,341.789,94,4.00754,90.6717,0.312882,1,1,90.5142,6.2
"Mar 22, 08:00 am",337.916,4,57.9537,0,102,367.36,102,4.53398,97.5057,0.337916,1,1,97.5057,6.1
"Mar 22, 09:00 am",639.402,4.3,44.1773,2,185,675.764,186,6.30333,180.75,0.639402,1,1,180.734,6.1
"Mar 22, 10:00 am",2669.08,5,31.2,542,282,2774.01,667,17.6092,781.156,2.66908,1,1,780.014,6.1
"Mar 22, 11:00 am",3336.5,5.7,20.6615,849,179,3472.59,838,23.9326,1005.76,3.3365,1,1,1005.32,5.6
"Mar 22, 12:00 pm",3388.29,6.4,17.7002,934,117,3526.98,855,25.3611,1028.23,3.38829,1,1,1027.93,5.6
"Mar 22, 01:00 pm",3175.32,6.9,25.1563,910,116,3303.49,800,24.661,960.532,3.17532,1,1,959.632,5.6
"Mar 22, 02:00 pm",2788.59,7.4,37.2121,898,106,2898.79,701,23.2293,840.097,2.78859,1,1,836.452,5.4
"Mar 22, 03:00 pm",2114.11,7.9,50.6652,746,138,2196.43,533,19.7027,633.73,2.11411,1,1,623.535,5.4
"Mar 22, 04:00 pm",1159.67,7.8,64.6168,543,110,1209.93,306,14.0603,354.382,1.15967,1,1,334.819,5.4
"Mar 22, 05:00 pm",358.97,7.7,78.7374,319,59,388.871,113,9.10829,125.447,0.35897,1,1,105.28,6
"Mar 22, 06:00 pm",0,7.7,87.91,54,2,8.67647,4,6.65293,3.909,0,1,3,2.32405,6
"Mar 22, 07:00 pm",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,6
"Mar 22, 08:00 pm",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,4.6
"Mar 22, 09:00 pm",0,6.4,0,0,0,0,0,6.4,0,0,1,0,0,4.6
"Mar 22, 10:00 pm",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,4.6
